Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU26,OUT045,1275.947265625
FDN24,OUT013,1107.669921875
FDH44,OUT013,2191.951171875
FDE23,OUT010,0.0
FDW60,OUT017,2818.595703125
FDQ55,OUT049,2133.978515625
FDV32,OUT027,2882.888671875
FDV03,OUT010,832.693359375
FDY14,OUT010,3077.544921875
NCL55,OUT027,5162.513671875
DRF25,OUT017,931.076171875
FDX03,OUT046,854.537109375
FDF40,OUT045,3905.865234375
FDX24,OUT010,0.0
FDA25,OUT049,1587.287109375
FDH21,OUT018,2197.044921875
FDB47,OUT010,298.095703125
FDT34,OUT019,0.0
FDS39,OUT010,770.865234375
NCU05,OUT046,1131.669921875
FDE02,OUT049,1916.365234375
FDL25,OUT035,860.169921875
FDC50,OUT049,1877.576171875
FDZ32,OUT049,1552.576171875
FDV14,OUT045,816.599609375
FDR07,OUT045,1255.341796875
FDB26,OUT049,640.365234375
NCR50,OUT045,3648.939453125
FDP01,OUT018,1593.716796875
FDH57,OUT045,2148.837890625
FDM60,OUT027,2094.240234375
FDA45,OUT017,2702.529296875
FDU55,OUT017,5739.998046875
FDH40,OUT035,1415.720703125
FDG40,OUT019,0.0
FDT12,OUT049,3507.130859375
DRL59,OUT045,1504.408203125
FDT47,OUT018,1461.919921875
FDI60,OUT017,1243.314453125
DRF51,OUT027,2201.025390625
NCK31,OUT049,436.595703125
FDB08,OUT045,1960.904296875
FDM44,OUT035,1735.728515625
FDD46,OUT018,1802.982421875
FDR27,OUT019,230.994140625
FDV56,OUT010,0.0
FDM02,OUT049,1455.029296875
FDU45,OUT018,1826.236328125
FDZ10,OUT017,2325.611328125
NCK31,OUT010,0.0
FDR27,OUT035,2290.251953125
FDF33,OUT013,1998.392578125
FDJ36,OUT046,1458.615234375
FDP33,OUT049,4655.138671875
FDG17,OUT046,4973.505859375
FDG47,OUT027,5521.697265625
NCW29,OUT046,1833.365234375
DRH59,OUT017,1359.298828125
FDR32,OUT017,3861.376953125
FDP48,OUT035,4354.119140625
FDG17,OUT035,5132.888671875
DRJ59,OUT017,654.068359375
FDY48,OUT027,3232.701171875
FDB02,OUT046,3375.349609375
FDN10,OUT019,0.0
NCD55,OUT035,670.466796875
FDX34,OUT013,2479.451171875
FDZ38,OUT045,3831.673828125
DRF37,OUT049,3463.267578125
DRL47,OUT019,0.0
FDL27,OUT035,1388.419921875
NCP53,OUT035,3872.873046875
FDT03,OUT019,0.0
FDJ28,OUT035,2991.685546875
FDF40,OUT018,3679.771484375
FDA32,OUT035,3186.904296875
NCP02,OUT017,1234.009765625
FDZ31,OUT045,2874.818359375
NCQ29,OUT013,2351.134765625
FDP57,OUT010,0.0
FDL32,OUT027,3075.341796875
DRB01,OUT035,1186.880859375
FDJ40,OUT046,1929.798828125
FDO24,OUT018,2195.396484375
FDO11,OUT018,4174.982421875
FDA56,OUT035,2611.466796875
FDF02,OUT045,1620.994140625
FDA10,OUT013,1620.681640625
NCI55,OUT017,2608.939453125
FDZ40,OUT010,0.0
FDV08,OUT049,370.490234375
FDN48,OUT013,1665.802734375
FDU57,OUT017,2477.650390625
DRF49,OUT013,1711.205078125
FDS02,OUT035,3713.455078125
FDS43,OUT046,2558.205078125
FDT16,OUT013,5209.806640625
FDX19,OUT027,4906.544921875
FDK15,OUT046,2093.208984375
DRA12,OUT049,2254.205078125
FDY35,OUT017,1273.251953125
NCU42,OUT013,3747.236328125
FDD26,OUT013,3006.021484375
FDR11,OUT018,2188.427734375
NCP53,OUT045,3657.056640625
FDP34,OUT045,3107.408203125
NCV41,OUT019,0.0
FDN20,OUT018,2623.029296875
FDZ16,OUT018,3652.451171875
FDZ28,OUT049,2093.337890625
NCL55,OUT013,3753.228515625
NCJ17,OUT046,1401.923828125
FDT37,OUT046,4059.599609375
FDV51,OUT049,2292.080078125
FDZ28,OUT035,2164.259765625
FDN27,OUT013,1493.822265625
FDS14,OUT019,0.0
FDZ58,OUT045,2060.720703125
FDD46,OUT046,2085.599609375
FDJ03,OUT035,1373.767578125
FDU03,OUT010,428.138671875
FDA33,OUT027,3923.318359375
NCW53,OUT035,2490.771484375
NCC55,OUT017,754.892578125
FDP52,OUT019,2363.064453125
FDE39,OUT049,2778.228515625
FDB44,OUT035,3396.884765625
FDG59,OUT013,334.681640625
FDI05,OUT013,1495.400390625
FDF59,OUT045,1276.509765625
FDM39,OUT019,2075.732421875
FDB14,OUT013,1898.103515625
NCS05,OUT019,0.0
DRJ35,OUT045,600.716796875
FDO31,OUT019,0.0
FDA31,OUT046,2353.111328125
FDX40,OUT049,1109.935546875
FDW56,OUT045,4561.458984375
FDH09,OUT018,40.900390625
FDA52,OUT019,651.060546875
FDF20,OUT019,1472.986328125
FDE40,OUT046,1144.435546875
NCU17,OUT046,1512.455078125
NCP14,OUT035,2643.025390625
FDN25,OUT027,2359.158203125
FDU39,OUT049,846.345703125
NCM05,OUT017,4744.919921875
FDU07,OUT017,2382.912109375
FDF28,OUT049,1893.068359375
FDR57,OUT049,2130.119140625
FDJ33,OUT013,2168.845703125
DRH23,OUT035,1290.501953125
FDQ52,OUT046,4831.560546875
DRK13,OUT035,3630.087890625
FDP09,OUT046,3407.998046875
FDR08,OUT027,3072.154296875
FDV50,OUT045,1751.037109375
FDT13,OUT049,3241.458984375
FDJ27,OUT027,3106.306640625
FDH21,OUT046,2479.560546875
FDW14,OUT027,2937.318359375
FDL52,OUT049,932.630859375
FDW28,OUT017,3055.650390625
FDL40,OUT049,1493.478515625
FDE24,OUT046,1756.888671875
FDX35,OUT049,3676.392578125
FDP46,OUT017,1994.294921875
FDX56,OUT045,4285.681640625
FDQ45,OUT049,2837.251953125
FDK50,OUT027,4507.462890625
FDY26,OUT045,4300.341796875
FDQ09,OUT017,1877.623046875
FDN39,OUT049,2629.208984375
FDP13,OUT017,800.162109375
FDR51,OUT013,2577.431640625
FDZ49,OUT010,997.994140625
FDL28,OUT018,1805.302734375
FDZ10,OUT035,2369.474609375
FDK38,OUT013,2327.470703125
DRL49,OUT027,2640.376953125
FDR15,OUT013,2246.298828125
FDQ24,OUT035,4502.224609375
FDD56,OUT013,3082.955078125
NCR42,OUT046,749.904296875
FDH52,OUT045,960.841796875
FDH57,OUT019,322.380859375
FDR15,OUT010,281.892578125
FDJ34,OUT035,1616.333984375
FDW37,OUT035,1198.037109375
FDQ23,OUT018,1465.771484375
FDP34,OUT013,3197.212890625
FDE04,OUT027,4230.185546875
FDC48,OUT045,1747.701171875
FDA47,OUT019,760.029296875
FDI35,OUT018,3694.419921875
NCV05,OUT013,1972.533203125
FDR28,OUT045,2570.009765625
FDH31,OUT017,1408.126953125
FDP59,OUT019,0.0
FDS19,OUT018,1102.537109375
FDM60,OUT045,595.236328125
FDJ44,OUT018,2333.169921875
DRH51,OUT017,1110.076171875
DRC25,OUT017,1625.017578125
DRE25,OUT013,1144.814453125
NCX05,OUT049,1667.205078125
FDR11,OUT017,2586.427734375
DRP47,OUT045,3669.154296875
DRC49,OUT019,403.056640625
FDQ47,OUT027,2448.642578125
FDL20,OUT013,2139.619140625
FDM34,OUT035,2215.861328125
NCN55,OUT013,4494.494140625
FDD41,OUT035,1613.576171875
FDE52,OUT049,2099.298828125
NCT18,OUT019,1710.603515625
FDJ32,OUT018,82.341796875
FDE16,OUT046,4346.720703125
FDZ09,OUT045,2877.521484375
DRZ11,OUT046,1530.873046875
FDK41,OUT049,1155.310546875
FDE56,OUT049,1423.283203125
FDH34,OUT013,3423.826171875
DRI49,OUT013,1499.818359375
DRI59,OUT046,3806.814453125
DRC36,OUT049,2746.732421875
FDS15,OUT019,556.017578125
FDI07,OUT018,2815.650390625
FDZ15,OUT018,1674.958984375
NCX41,OUT027,4480.884765625
NCO29,OUT019,300.154296875
FDF57,OUT013,2436.408203125
FDI33,OUT035,2278.650390625
DRJ47,OUT049,2992.373046875
FDB34,OUT046,1586.119140625
FDY22,OUT027,3530.033203125
DRL11,OUT017,2969.654296875
FDY46,OUT035,3539.388671875
FDG17,OUT013,5006.837890625
FDE52,OUT018,1739.669921875
DRP47,OUT027,5168.373046875
FDO01,OUT010,0.0
FDL09,OUT046,1690.021484375
FDR57,OUT013,2074.982421875
DRD37,OUT035,1346.404296875
FDQ36,OUT027,2333.939453125
FDL33,OUT049,2459.986328125
FDL48,OUT045,506.962890625
FDL28,OUT049,2176.271484375
NCN29,OUT046,1045.427734375
FDO13,OUT035,2277.201171875
FDB38,OUT045,2480.958984375
FDI36,OUT035,3266.798828125
FDI58,OUT035,1604.380859375
FDH22,OUT018,1628.091796875
FDQ27,OUT013,2152.560546875
FDT33,OUT046,2353.123046875
FDC56,OUT045,2181.716796875
FDF14,OUT046,2335.130859375
FDQ39,OUT017,3836.033203125
NCM43,OUT017,2713.771484375
FDS46,OUT035,2196.916015625
FDI22,OUT049,3676.380859375
NCE43,OUT045,2887.458984375
FDZ36,OUT010,1597.724609375
FDR13,OUT019,0.0
FDP46,OUT018,1596.263671875
FDW56,OUT019,2725.095703125
FDB40,OUT017,2714.166015625
FDM28,OUT018,1991.044921875
FDV49,OUT013,4433.783203125
NCS53,OUT018,2108.662109375
FDO03,OUT049,5150.150390625
FDT15,OUT035,2756.119140625
FDD33,OUT049,4092.783203125
FDX13,OUT017,4587.583984375
FDH60,OUT013,3183.892578125
DRH51,OUT046,994.681640625
NCL07,OUT049,663.294921875
FDW51,OUT045,3236.556640625
FDF21,OUT019,1867.263671875
FDH26,OUT019,0.0
FDJ03,OUT049,1302.783203125
FDU35,OUT017,2112.205078125
DRL01,OUT018,4276.169921875
FDE59,OUT045,720.974609375
FDI60,OUT035,1287.173828125
DRH39,OUT035,1660.123046875
FDK36,OUT049,554.837890625
FDN52,OUT045,70.357421875
FDU12,OUT017,3698.201171875
NCT05,OUT027,5034.294921875
FDS37,OUT027,3175.052734375
FDK24,OUT017,932.220703125
DRF36,OUT013,4646.529296875
FDN46,OUT010,89.830078125
NCN06,OUT045,2729.439453125
FDD59,OUT035,1335.580078125
FDM14,OUT045,1543.908203125
FDO10,OUT018,828.755859375
FDU35,OUT013,2030.083984375
NCA30,OUT018,2387.201171875
NCO41,OUT049,1923.041015625
FDI24,OUT046,3627.283203125
FDZ16,OUT046,3874.724609375
FDV47,OUT046,1518.341796875
FDV16,OUT045,714.427734375
FDZ22,OUT035,1433.474609375
FDO20,OUT010,1669.169921875
FDW38,OUT013,1052.189453125
FDW52,OUT045,3223.775390625
FDT43,OUT019,0.0
NCS29,OUT045,3485.650390625
NCC31,OUT017,2433.974609375
FDA21,OUT017,3964.044921875
FDQ55,OUT046,2045.521484375
NCE54,OUT049,1612.501953125
FDD45,OUT017,1685.111328125
NCP17,OUT017,1168.673828125
FDR47,OUT035,3151.615234375
DRM35,OUT013,3721.865234375
FDR47,OUT019,1094.736328125
FDX19,OUT010,1516.763671875
FDV22,OUT027,4309.802734375
FDQ46,OUT027,3218.896484375
DRO47,OUT045,1719.677734375
FDB44,OUT010,1310.623046875
FDN02,OUT010,1572.458984375
FDW10,OUT045,3855.595703125
FDJ41,OUT019,1577.900390625
FDM50,OUT046,783.435546875
FDW10,OUT035,4071.380859375
FDY48,OUT049,1878.634765625
NCE30,OUT027,3839.533203125
FDO04,OUT045,492.498046875
FDQ26,OUT010,0.0
NCX29,OUT018,2105.388671875
FDE39,OUT046,2689.810546875
NCR54,OUT027,3953.779296875
NCP55,OUT027,2630.830078125
FDX22,OUT017,3715.466796875
FDI05,OUT035,1621.4609375
FDC51,OUT027,3521.193359375
FDC10,OUT013,1159.337890625
FDJ46,OUT045,2738.716796875
FDV10,OUT010,0.0
FDX12,OUT027,5454.083984375
FDL43,OUT019,0.0
DRB13,OUT046,2734.376953125
FDF59,OUT027,2775.556640625
FDT35,OUT049,1818.056640625
NCJ19,OUT035,1589.005859375
FDT35,OUT018,1477.826171875
FDI48,OUT046,600.646484375
DRC24,OUT019,1356.326171875
NCZ05,OUT017,1368.880859375
FDJ57,OUT049,3717.552734375
FDX11,OUT017,3245.275390625
FDE09,OUT035,1596.771484375
NCK06,OUT049,1490.751953125
DRE37,OUT017,2386.025390625
FDV56,OUT046,497.408203125
FDY43,OUT017,1072.220703125
FDV35,OUT013,3144.755859375
FDF05,OUT019,2501.560546875
FDA36,OUT035,2262.822265625
FDS13,OUT027,4589.130859375
FDU47,OUT013,1827.005859375
FDI36,OUT010,1169.025390625
FDH48,OUT046,1441.845703125
FDZ14,OUT013,2058.787109375
FDS46,OUT013,2070.822265625
FDE21,OUT017,1899.470703125
FDA26,OUT049,3520.623046875
FDV12,OUT046,2259.998046875
FDL46,OUT019,0.0
FDN57,OUT013,2541.111328125
NCJ18,OUT017,2240.041015625
FDO36,OUT045,2602.251953125
FDX55,OUT018,3138.794921875
FDT25,OUT019,239.755859375
FDD16,OUT049,1803.935546875
NCX18,OUT013,3001.275390625
NCG55,OUT018,2076.455078125
NCV18,OUT049,2866.728515625
NCS18,OUT035,2346.896484375
FDC37,OUT045,2388.759765625
FDE47,OUT046,1861.779296875
DRG49,OUT019,1966.396484375
FDC39,OUT049,3658.443359375
FDH24,OUT019,556.123046875
FDV39,OUT027,4482.431640625
NCL17,OUT045,2652.615234375
NCY53,OUT035,2040.830078125
FDH52,OUT013,1050.560546875
NCD19,OUT018,659.716796875
FDI44,OUT046,1086.111328125
DRD49,OUT027,5023.248046875
FDN08,OUT035,2183.474609375
FDO20,OUT027,5073.123046875
FDY02,OUT046,3615.865234375
FDX23,OUT045,1143.443359375
FDX01,OUT017,1629.443359375
FDH20,OUT027,3120.751953125
NCX41,OUT017,3153.927734375
FDD21,OUT027,4034.466796875
DRH11,OUT019,0.0
DRE60,OUT018,4054.896484375
FDB10,OUT013,2257.548828125
FDH38,OUT013,2383.134765625
NCL07,OUT018,280.572265625
FDD48,OUT046,2173.548828125
NCT54,OUT027,2467.357421875
FDF32,OUT027,3700.697265625
DRH51,OUT045,938.208984375
DRG03,OUT035,3076.865234375
NCY42,OUT019,719.150390625
FDH32,OUT017,2055.486328125
NCJ06,OUT027,3236.513671875
FDH47,OUT027,3205.439453125
FDZ08,OUT018,722.146484375
FDK16,OUT017,2065.056640625
DRG01,OUT018,992.685546875
NCM53,OUT027,3046.181640625
NCB07,OUT035,3504.455078125
NCZ06,OUT035,3492.615234375
FDU48,OUT049,1345.486328125
NCB55,OUT027,2171.080078125
FDP15,OUT013,5543.791015625
FDF17,OUT046,3159.072265625
NCN06,OUT049,2874.279296875
DRM48,OUT018,224.912109375
FDH10,OUT046,2341.775390625
FDC60,OUT018,1803.900390625
FDE35,OUT018,577.767578125
DRI23,OUT013,2454.517578125
NCR38,OUT013,4074.591796875
FDP04,OUT035,905.361328125
NCW17,OUT045,2665.591796875
FDX34,OUT017,2561.580078125
NCK53,OUT045,2134.138671875
NCO54,OUT010,0.0
NCH55,OUT046,1874.220703125
FDT44,OUT027,2979.583984375
DRG49,OUT046,3858.244140625
FDX46,OUT010,0.0
DRG36,OUT049,3366.025390625
FDU37,OUT049,1903.287109375
FDK10,OUT049,2239.560546875
DRF37,OUT027,4817.505859375
FDC44,OUT035,2306.732421875
FDP15,OUT046,5478.904296875
FDZ27,OUT027,2258.970703125
FDY22,OUT019,169.357421875
DRG51,OUT035,2554.111328125
FDN58,OUT045,4916.646484375
FDW01,OUT049,1556.580078125
FDX24,OUT018,1190.501953125
FDO51,OUT017,470.552734375
FDJ52,OUT027,3555.576171875
NCY06,OUT010,193.373046875
FDE20,OUT018,3033.701171875
FDT23,OUT010,0.0
FDQ51,OUT046,799.544921875
FDE35,OUT046,843.662109375
FDB46,OUT013,3655.412109375
NCG19,OUT035,2442.126953125
NCL06,OUT018,3232.017578125
FDT36,OUT019,0.0
FDC56,OUT049,2326.560546875
FDJ26,OUT049,2614.205078125
FDZ59,OUT017,3262.224609375
FDV11,OUT027,3580.279296875
FDR13,OUT010,0.0
FDI15,OUT018,3935.900390625
FDF47,OUT018,2182.283203125
NCB54,OUT019,0.0
NCK19,OUT027,4342.408203125
FDX16,OUT017,2531.216796875
FDL50,OUT045,1386.697265625
NCE31,OUT035,675.173828125
DRJ01,OUT049,1519.029296875
FDE22,OUT013,2557.107421875
FDY20,OUT019,0.0
NCO14,OUT045,434.560546875
NCR50,OUT017,3820.916015625
DRM47,OUT017,3189.189453125
FDO27,OUT010,0.0
FDJ20,OUT027,3237.912109375
NCX17,OUT013,3447.595703125
FDG59,OUT049,373.560546875
FDD52,OUT045,1460.927734375
FDO48,OUT017,3120.748046875
FDC59,OUT019,0.0
FDS15,OUT018,2168.240234375
FDB47,OUT035,2398.185546875
FDV14,OUT019,0.0
FDB27,OUT013,3401.216796875
FDA35,OUT035,2657.259765625
FDN51,OUT018,4603.302734375
FDO39,OUT019,1835.115234375
FDB28,OUT049,2529.291015625
DRJ25,OUT046,1056.212890625
FDH46,OUT027,2837.583984375
FDI10,OUT045,2698.654296875
FDU21,OUT018,189.294921875
FDD09,OUT049,3168.271484375
FDD10,OUT046,1856.572265625
FDN31,OUT010,367.103515625
FDA46,OUT018,3243.673828125
FDM56,OUT046,985.029296875
FDF11,OUT010,1288.751953125
FDS32,OUT018,1608.193359375
NCM06,OUT013,2307.787109375
FDZ26,OUT045,3728.623046875
FDO01,OUT013,1645.384765625
FDJ46,OUT049,2866.662109375
FDG26,OUT019,1736.919921875
FDZ38,OUT035,4047.396484375
NCO55,OUT013,1803.548828125
FDT60,OUT035,2316.716796875
FDW37,OUT049,1127.060546875
NCK42,OUT018,3386.927734375
FDA45,OUT046,2528.408203125
FDW55,OUT018,3866.435546875
FDY44,OUT017,3059.064453125
FDQ31,OUT017,1249.298828125
FDM09,OUT049,2017.416015625
FDH12,OUT018,1459.732421875
NCQ43,OUT035,1317.486328125
FDT33,OUT035,2512.501953125
NCT41,OUT018,2071.681640625
DRJ25,OUT010,0.0
NCQ41,OUT046,2650.892578125
NCN17,OUT049,1392.759765625
DRO35,OUT027,4012.091796875
FDU27,OUT018,740.482421875
FDY43,OUT027,2436.330078125
FDG46,OUT035,2687.744140625
DRL49,OUT018,915.248046875
NCB55,OUT049,816.685546875
FDK28,OUT049,4962.208984375
FDO49,OUT045,853.498046875
FDT03,OUT013,1739.119140625
FDW33,OUT027,2976.458984375
FDR02,OUT035,2291.892578125
FDF50,OUT013,3065.564453125
FDA40,OUT018,516.880859375
NCT53,OUT018,1593.263671875
FDY60,OUT035,2630.267578125
FDP44,OUT027,3130.220703125
NCQ50,OUT045,3980.451171875
NCC30,OUT017,2300.958984375
FDQ60,OUT018,1742.404296875
FDG41,OUT046,1499.544921875
FDQ03,OUT046,2395.822265625
FDM03,OUT045,1288.896484375
FDZ51,OUT018,1177.841796875
DRF51,OUT035,917.611328125
FDF39,OUT017,5648.962890625
FDW52,OUT035,3439.568359375
FDY22,OUT049,2235.818359375
FDG14,OUT013,3833.865234375
FDA57,OUT017,654.244140625
FDL45,OUT019,608.013671875
FDX28,OUT046,1760.197265625
NCQ54,OUT013,3669.685546875
FDH40,OUT045,1199.935546875
FDU52,OUT035,2116.287109375
FDT60,OUT010,215.587890625
FDK08,OUT045,1454.033203125
FDN04,OUT049,2409.603515625
FDE50,OUT013,3085.248046875
FDI16,OUT049,1201.482421875
FDM50,OUT049,883.208984375
NCV30,OUT049,1166.646484375
FDT44,OUT013,1570.255859375
FDY60,OUT013,2504.150390625
FDT56,OUT017,1087.310546875
FDV58,OUT018,2114.123046875
FDU04,OUT013,2022.505859375
NCN05,OUT027,3940.791015625
FDI53,OUT018,1422.498046875
FDD34,OUT046,2378.552734375
FDW47,OUT027,3510.166015625
FDT51,OUT027,3042.146484375
FDO27,OUT013,1564.822265625
NCQ18,OUT018,1401.935546875
NCW05,OUT013,3233.337890625
FDI15,OUT010,2260.115234375
NCH43,OUT010,0.0
FDT40,OUT049,1718.517578125
NCG19,OUT017,2398.037109375
NCM30,OUT035,784.333984375
FDB38,OUT017,2652.951171875
FDB22,OUT046,2277.974609375
FDC58,OUT046,300.771484375
NCI29,OUT013,1686.740234375
FDA23,OUT010,0.0
DRG48,OUT013,2302.927734375
FDV21,OUT013,2197.638671875
NCG18,OUT019,79.931640625
FDG40,OUT045,614.431640625
FDU24,OUT018,1571.599609375
FDA22,OUT049,3443.404296875
FDY35,OUT046,1157.662109375
FDJ15,OUT045,4102.892578125
NCW18,OUT018,3219.974609375
FDK56,OUT018,2665.150390625
FDF44,OUT046,3122.646484375
FDP51,OUT049,2434.533203125
FDU22,OUT027,4129.935546875
FDM28,OUT017,2389.076171875
NCL42,OUT046,5882.779296875
FDJ15,OUT019,2279.908203125
FDI32,OUT018,2082.177734375
DRL11,OUT046,2854.126953125
DRO59,OUT018,1196.107421875
FDA07,OUT019,121.552734375
NCO53,OUT013,3305.185546875
FDO21,OUT045,2323.822265625
FDW39,OUT045,2352.998046875
NCV17,OUT013,2828.091796875
FDE22,OUT046,2523.822265625
NCB06,OUT018,2344.494140625
DRF48,OUT017,1668.779296875
FDB05,OUT013,3220.431640625
FDP28,OUT027,4614.505859375
FDP23,OUT046,3395.724609375
NCS41,OUT018,993.533203125
FDS40,OUT018,436.919921875
FDA16,OUT017,4148.126953125
FDN20,OUT035,3074.751953125
FDF04,OUT027,5447.001953125
DRG36,OUT018,2995.021484375
FDW16,OUT018,1554.458984375
FDU09,OUT017,1479.060546875
FDW01,OUT046,1468.142578125
FDB15,OUT045,4086.357421875
NCJ17,OUT049,1490.291015625
NCT18,OUT018,3317.556640625
FDG16,OUT018,3023.662109375
FDP27,OUT017,3327.794921875
FDQ44,OUT027,3933.630859375
FDL50,OUT027,2885.677734375
FDW57,OUT027,4896.798828125
FDS34,OUT013,1482.162109375
NCV30,OUT035,1237.607421875
FDD26,OUT018,2690.138671875
FDA03,OUT045,2235.814453125
FDS27,OUT018,1788.849609375
FDM12,OUT013,1781.927734375
NCV42,OUT027,3418.232421875
NCS41,OUT046,1275.962890625
FDN56,OUT018,2513.591796875
DRK59,OUT046,2354.693359375
NCG18,OUT046,1959.154296875
NCN26,OUT017,2347.138671875
FDI60,OUT027,2570.365234375
NCI43,OUT049,698.505859375
NCL17,OUT049,2797.474609375
FDQ19,OUT019,2924.560546875
FDY43,OUT049,1045.236328125
FDR36,OUT049,1041.166015625
FDJ58,OUT049,2920.115234375
DRY23,OUT045,463.994140625
FDK26,OUT027,4835.837890625
DRH03,OUT045,1330.732421875
FDC10,OUT010,0.0
FDD23,OUT013,3350.267578125
FDP32,OUT045,1728.576171875
FDO31,OUT035,1271.919921875
FDQ57,OUT013,2251.904296875
FDX32,OUT027,3796.392578125
FDC39,OUT027,4952.806640625
FDU55,OUT046,5624.431640625
FDL45,OUT013,2524.755859375
DRK37,OUT049,4133.548828125
FDK22,OUT013,2633.294921875
DRG37,OUT027,3373.392578125
FDK22,OUT017,2715.552734375
DRH36,OUT018,1267.169921875
DRC36,OUT018,2375.771484375
DRE03,OUT027,2362.732421875
FDF34,OUT046,2880.873046875
FDZ22,OUT046,1274.080078125
FDC44,OUT010,180.947265625
FDN31,OUT027,3750.833984375
FDO03,OUT017,5177.224609375
FDA01,OUT049,938.212890625
NCH42,OUT049,4276.572265625
FDF46,OUT018,1584.873046875
DRL35,OUT046,784.912109375
FDW46,OUT049,1398.599609375
FDB58,OUT046,2582.271484375
FDD47,OUT018,3216.392578125
NCO17,OUT045,2047.0234375
FDJ26,OUT017,2673.3046875
FDU37,OUT045,1758.44140625
